Chevrolet;Onix;1.0 TURBO FLEX PLUS LT AUTOMÁTICO;N/A;N/A;51402;94360;São Paulo
Chevrolet;Onix;1.0 TURBO FLEX PLUS AUTOMÁTICO;N/A;N/A;59686;94360;Palmas
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;N/A;N/A;57626;94880;Salvador
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;N/A;N/A;52523;94880;Ribeirão Preto
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;N/A;N/A;53160;94880;São Paulo
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;N/A;N/A;52010;94880;Porto Alegre
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;N/A;N/A;57000;94880;São Luis
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;N/A;N/A;58552;94880;Sorocaba
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;N/A;N/A;55876;94880;Brasília
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;N/A;N/A;57000;94880;Salvador
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;N/A;N/A;50253;94880;Rio de Janeiro
Chevrolet;Onix;1.0 TURBO FLEX LT AUTOMÁTICO;N/A;N/A;9241;95000;Cascavel
Fiat;Fiorino;1.4 MPI FURGÃO ENDURANCE 8V FLEX 2P MANUAL;N/A;N/A;29309;95040;Campo Grande
Fiat;Fiorino;1.4 MPI FURGÃO ENDURANCE 8V FLEX 2P MANUAL;N/A;N/A;29309;95040;Rio de Janeiro
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;N/A;N/A;45807;95160;Cuiabá
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;N/A;N/A;43284;95160;Canoas
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;N/A;N/A;45434;95160;Recife
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;N/A;N/A;46534;95160;Duque de Caxias
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;N/A;N/A;49554;95160;Belo Horizonte
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;N/A;N/A;49823;95160;Rio de Janeiro
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;N/A;N/A;48000;95160;São Luis
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;N/A;N/A;43284;95160;Natal
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;N/A;N/A;48864;95160;Niterói
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;N/A;N/A;43803;95160;Niterói
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;N/A;N/A;49483;95160;Duque de Caxias
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;N/A;N/A;49335;95160;Osasco
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;N/A;N/A;51605;95470;Belo Horizonte
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;N/A;N/A;51605;95470;Contagem
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;N/A;N/A;59749;95470;São Paulo
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;N/A;N/A;50106;95470;Contagem
Chevrolet;Onix;1.0 TURBO FLEX LTZ AUTOMÁTICO;N/A;N/A;54351;95470;Belo Horizonte
Chevrolet;Onix;1.0 TURBO FLEX LTZ AUTOMÁTICO;N/A;N/A;54351;95470;Contagem
Chevrolet;Onix;1.0 TURBO FLEX LTZ AUTOMÁTICO;N/A;N/A;50301;95470;Uberlândia
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;N/A;N/A;38559;95550;Belo Horizonte
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;N/A;N/A;39750;95550;Rio de Janeiro
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;56478;95693;Rio de Janeiro
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;N/A;N/A;49328;95760;Santa Maria
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;N/A;N/A;45498;95760;Canoas
Chevrolet;Spin;1.8 PREMIER 8V FLEX 4P AUTOMÁTICO;N/A;N/A;51183;95970;Salvador
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;N/A;N/A;27378;96320;Serra
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;N/A;N/A;22310;96320;Duque de Caxias
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;N/A;N/A;59562;96430;Contagem
Chevrolet;Onix;1.0 TURBO FLEX LTZ AUTOMÁTICO;N/A;N/A;58870;96430;Rio de Janeiro
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;N/A;N/A;56449;96430;João Pessoa
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;N/A;N/A;52600;96430;Salvador
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;N/A;N/A;54329;96440;Joinville
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;72218;96586;Bauru
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;72560;96586;Bauru
Chevrolet;Spin;1.8 PREMIER 8V FLEX 4P AUTOMÁTICO;N/A;N/A;40170;96650;Joinville
Chevrolet;Spin;1.8 PREMIER 8V FLEX 4P AUTOMÁTICO;N/A;N/A;42008;96650;Salvador
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;N/A;N/A;40305;96730;Porto Alegre
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;N/A;N/A;48616;96730;Belo Horizonte
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;N/A;N/A;48616;96730;Contagem
Chevrolet;Onix;1.0 TURBO FLEX LTZ AUTOMÁTICO;N/A;N/A;40598;96730;João Pessoa
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;N/A;N/A;47712;96730;Palmas
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;N/A;N/A;45372;96730;Rio de Janeiro
Fiat;Strada;1.3 FIREFLY FLEX FREEDOM CD MANUAL;N/A;N/A;65896;96820;Porto Alegre
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;55645;96922;Rio de Janeiro
Renault;Duster;1.6 16V SCE FLEX ICONIC X-TRONIC;N/A;N/A;74668;97070;Mogi das Cruzes
Renault;Duster;1.6 16V SCE FLEX INTENSE PLUS X-TRONIC;N/A;N/A;63440;97120;Ribeirão Preto
Renault;Duster;1.6 16V SCE FLEX INTENSE PLUS X-TRONIC;N/A;N/A;63440;97120;Americana
Renault;Duster;1.6 16V SCE FLEX INTENSE PLUS X-TRONIC;N/A;N/A;63440;97120;São José do Rio Preto
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;N/A;N/A;36586;97120;João Pessoa
Renault;Duster;1.6 16V SCE FLEX INTENSE PLUS X-TRONIC;N/A;N/A;63440;97120;Bauru
Renault;Duster;1.6 16V SCE FLEX INTENSE X-TRONIC;N/A;N/A;63440;97120;São José do Rio Preto
Renault;Duster;1.6 16V SCE FLEX INTENSE PLUS X-TRONIC;N/A;N/A;62585;97120;Belo Horizonte
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;N/A;N/A;44137;97130;João Pessoa
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;65865;97160;Bauru
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;N/A;N/A;55371;97420;São Paulo
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;N/A;N/A;50662;97420;Niterói
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;N/A;N/A;53533;97420;Rio de Janeiro
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;N/A;N/A;55749;97420;Cascavel
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;70982;97650;Campinas
Fiat;Pulse;1.0 TURBO 200 FLEX AUDACE CVT;N/A;N/A;59000;97700;Serra
Chevrolet;Tracker;1.0 TURBO FLEX LT AUTOMÁTICO;N/A;N/A;66859;97730;São Paulo
Chevrolet;Tracker;1.0 TURBO FLEX LT AUTOMÁTICO;N/A;N/A;66859;97730;São José do Rio Preto
Chevrolet;Onix;1.0 TURBO FLEX LTZ AUTOMÁTICO;N/A;N/A;36430;97900;Salvador
Chevrolet;Tracker;1.0 TURBO FLEX AUTOMÁTICO;N/A;N/A;69595;98060;São José
Chevrolet;Tracker;1.0 TURBO FLEX AUTOMÁTICO;N/A;N/A;63760;98060;Taboão da Serra
Chevrolet;Tracker;1.0 TURBO FLEX AUTOMÁTICO;N/A;N/A;68095;98060;Goiânia
Chevrolet;Tracker;1.0 TURBO FLEX AUTOMÁTICO;N/A;N/A;68095;98060;Uberlândia
Chevrolet;Tracker;1.0 TURBO FLEX AUTOMÁTICO;N/A;N/A;65000;98060;Santo André
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;N/A;N/A;11586;98250;Cascavel
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;N/A;N/A;17691;98250;Belo Horizonte
Fiat;Pulse;1.0 TURBO 200 FLEX AUDACE CVT;N/A;N/A;59598;98690;Belo Horizonte
Fiat;Pulse;1.0 TURBO 200 FLEX AUDACE CVT;N/A;N/A;59598;98690;Contagem
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;52333;98694;Rio de Janeiro
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;61955;98790;João Pessoa
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;62333;98842;Rio de Janeiro
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;N/A;N/A;62297;98890;Curitiba
Fiat;Strada;1.3 FIREFLY FLEX FREEDOM CD MANUAL;N/A;N/A;71000;99520;Salvador
Fiat;Strada;1.3 FIREFLY FLEX FREEDOM CD MANUAL;N/A;N/A;71000;99520;Salvador
Nissan;Kicks;1.6 16V FLEXSTART SENSE XTRONIC;N/A;N/A;60585;99780;Joinville
Renault;Duster;1.6 16V SCE FLEX INTENSE PLUS X-TRONIC;N/A;N/A;54636;99800;Curitiba
Renault;Duster;1.6 16V SCE FLEX INTENSE PLUS X-TRONIC;N/A;N/A;54636;99800;Cascavel
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;73828;99970;Duque de Caxias
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;71500;99970;Salvador
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;71500;99970;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;73433;100020;Duque de Caxias
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;58005;100040;Duque de Caxias
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;58005;100040;Rio de Janeiro
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;58733;100040;Rio de Janeiro
Renault;Captur;1.3 TCE FLEX INTENSE X-TRONIC;N/A;N/A;58695;100070;São José
Chevrolet;Tracker;1.0 TURBO FLEX AUTOMÁTICO;N/A;N/A;53454;100340;Ribeirão Preto
Chevrolet;Tracker;1.0 TURBO FLEX AUTOMÁTICO;N/A;N/A;53454;100340;Uberlândia
Nissan;Kicks;1.6 16V FLEXSTART SENSE XTRONIC;N/A;N/A;47224;100450;Uberlândia
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;54344;100570;Rio de Janeiro
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;74416;100610;Americana
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;73079;100610;São Paulo
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;72560;100610;Bauru
Renault;Duster;1.6 16V SCE FLEX INTENSE PLUS X-TRONIC;N/A;N/A;52000;100800;Campo Grande
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;59739;100950;Ananindeua
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;70700;100980;Santa Maria
Chevrolet;Tracker;1.0 TURBO FLEX LT AUTOMÁTICO;N/A;N/A;55437;100990;Cuiabá
Chevrolet;Tracker;1.0 TURBO FLEX LT AUTOMÁTICO;N/A;N/A;50317;100990;São Paulo
Renault;Duster;1.6 16V SCE FLEX INTENSE PLUS X-TRONIC;N/A;N/A;49000;101110;Belém
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;63521;101140;Brasília
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;63521;101140;Salvador
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;49950;101280;João Pessoa
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;41425;101280;Ananindeua
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;51286;101730;Recife
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;56478;101730;Rio de Janeiro
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;65360;101780;Ribeirão Preto
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;68532;101780;Americana
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;60600;101780;Porto Alegre
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;70000;101780;Taboão da Serra
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;66479;101780;Uberlândia
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;62803;101780;Santos
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;66479;101780;Uberlândia
Chevrolet;Tracker;1.0 TURBO FLEX LT AUTOMÁTICO;N/A;N/A;42795;101800;Santo André
Chevrolet;Tracker;1.0 TURBO FLEX LT AUTOMÁTICO;N/A;N/A;42795;101800;Bauru
Chevrolet;Tracker;1.0 TURBO FLEX LT AUTOMÁTICO;N/A;N/A;44857;101800;Cuiabá
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;70055;101840;Porto Alegre
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;N/A;N/A;43411;101920;Recife
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;52030;102110;Mogi das Cruzes
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;52030;102110;Santos
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;52030;102110;São Paulo
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;47588;102139;Rio de Janeiro
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;N/A;N/A;59566;102140;Ribeirão Preto
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;66150;102160;Osasco
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;N/A;N/A;40502;102460;Belo Horizonte
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;70000;102595;Salvador
Fiat;Strada;1.3 FIREFLY FLEX FREEDOM CD MANUAL;N/A;N/A;22949;102620;Curitiba
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;N/A;N/A;50200;102640;Bauru
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;N/A;N/A;50200;102640;Porto Alegre
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;N/A;N/A;53890;102640;Goiânia
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;N/A;N/A;58589;102640;Brasília
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;N/A;N/A;50300;102640;Campo Grande
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;N/A;N/A;52746;102640;Palmas
Chevrolet;Tracker;1.0 TURBO FLEX LT AUTOMÁTICO;N/A;N/A;39226;102820;Cuiabá
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;N/A;N/A;45586;102950;São José
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;N/A;N/A;44250;102950;Contagem
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;N/A;N/A;49426;102950;Natal
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;N/A;N/A;42000;102950;Ananindeua
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;N/A;N/A;48000;102950;Salvador
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;N/A;N/A;44902;102950;Betim
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;70463;103018;São José do Rio Preto
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;61423;103027;Santos
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;41623;103200;Niterói
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;73725;103430;Porto Alegre
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;72985;103430;Porto Alegre
Nissan;Kicks;1.6 16V FLEXSTART SENSE XTRONIC;N/A;N/A;57179;103560;Belo Horizonte
Nissan;Kicks;1.6 16V FLEXSTART SENSE XTRONIC;N/A;N/A;51927;103560;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;70000;103590;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;65000;103590;Santo André
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;64500;103590;Maceió
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;65000;103590;São Paulo
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;73243;103810;São José do Rio Preto
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;73243;103810;São Paulo
Nissan;Kicks;1.6 16V FLEXSTART SENSE XTRONIC;N/A;N/A;41406;103880;Maceió
Nissan;Kicks;1.6 16V FLEXSTART SENSE XTRONIC;N/A;N/A;47415;103880;Belém
Nissan;Kicks;1.6 16V FLEXSTART SENSE XTRONIC;N/A;N/A;47415;103880;Ananindeua
Chevrolet;Spin;1.8 PREMIER 8V FLEX 4P AUTOMÁTICO;N/A;N/A;71000;104020;Campo Grande
Volkswagen;Virtus;1.0 200 TSI COMFORTLINE AUTOMÁTICO;N/A;N/A;62746;104160;Rio de Janeiro
Volkswagen;Virtus;1.0 200 TSI COMFORTLINE AUTOMÁTICO;N/A;N/A;62746;104160;Duque de Caxias
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;72175;104280;Uberlândia
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;72175;104280;Belo Horizonte
Nissan;Kicks;1.6 16V FLEXSTART SENSE XTRONIC;N/A;N/A;36809;104300;João Pessoa
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;70903;104470;Curitiba
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;70025;104470;Curitiba
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;73964;104470;Brasília
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;56412;104540;Bauru
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;56412;104540;Santo André
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;56412;104540;Osasco
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;65000;104640;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;65000;104640;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;65444;104640;Duque de Caxias
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;65000;104640;Salvador
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;71856;104830;Mogi das Cruzes
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;70501;104870;São Paulo
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;72000;105014;São José do Rio Preto
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;72006;105014;Canoas
Nissan;Kicks;1.6 16V FLEXSTART SENSE XTRONIC;N/A;N/A;29387;105140;João Pessoa
Chevrolet;Spin;1.8 PREMIER 8V FLEX 4P AUTOMÁTICO;N/A;N/A;66659;105240;Joinville
Chevrolet;Spin;1.8 PREMIER 8V FLEX 4P AUTOMÁTICO;N/A;N/A;69102;105240;Belém
Chevrolet;Montana;1.2 TURBO FLEX LT MANUAL;N/A;N/A;61486;105380;Taboão da Serra
Chevrolet;Montana;1.2 TURBO FLEX LT MANUAL;N/A;N/A;61486;105380;São Paulo
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;72348;105466;Contagem
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;72348;105466;Belo Horizonte
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;69917;105480;São Paulo
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;69917;105480;Santo André
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;63997;105480;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;63997;105480;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;69917;105480;Osasco
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;70155;105530;Palmas
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;71848;105530;Brasília
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;56360;105590;Sorocaba
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;56360;105590;Osasco
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;68500;105690;Salvador
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;68500;105690;Salvador
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;68500;105690;Salvador
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;62244;105690;São Paulo
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;68529;105690;Contagem
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;49410;105700;Goiânia
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;48273;105950;Duque de Caxias
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;46425;105950;Taboão da Serra
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;44914;105950;Brasília
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;N/A;N/A;64013;106060;Campinas
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;76797;106080;Porto Alegre
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;71770;106080;Rio de Janeiro
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;70114;106080;Mogi das Cruzes
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;N/A;N/A;69495;106100;Bauru
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;45138;106260;Cuiabá
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;45138;106260;Ribeirão Preto
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;48906;106260;João Pessoa
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;48906;106260;Natal
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;N/A;N/A;16241;106280;Curitiba
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;N/A;N/A;70644;106531;Recife
