Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2023/2023;72000;93160;Campo Grande
Hyundai;Hb20s;1.0 TGDI FLEX COMFORT AUTOMÁTICO;2023/2024;55077;93160;Duque de Caxias
Hyundai;Hb20s;1.0 TGDI FLEX COMFORT AUTOMÁTICO;2023/2024;55077;93160;Duque de Caxias
Hyundai;Hb20s;1.0 TGDI FLEX COMFORT AUTOMÁTICO;2023/2024;55077;93160;Duque de Caxias
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2023/2023;71501;93160;Campinas
Hyundai;Hb20s;1.0 TGDI FLEX COMFORT AUTOMÁTICO;2023/2024;57444;93160;Salvador
Hyundai;Hb20s;1.0 TGDI FLEX COMFORT AUTOMÁTICO;2023/2024;54000;93160;Rio de Janeiro
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;2023/2024;54950;93250;Goiânia
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2023/2023;64855;93310;São Paulo
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2023/2023;69306;93310;Sorocaba
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2023/2023;69306;93310;Campinas
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2023/2023;69306;93310;São José do Rio Preto
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2023/2023;68939;93310;Joinville
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2023/2023;64855;93310;São Paulo
Fiat;Fiorino;1.4 MPI FURGÃO ENDURANCE 8V FLEX 2P MANUAL;2024/2024;35803;93350;Canoas
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;2023/2023;22229;93430;Santos
Fiat;Pulse;1.0 TURBO 200 FLEX DRIVE CVT;2022/2023;24441;93440;Brasília
Hyundai;Hb20s;1.0 TGDI FLEX COMFORT AUTOMÁTICO;2023/2024;49500;93450;Santa Maria
Hyundai;Hb20s;1.0 TGDI FLEX COMFORT AUTOMÁTICO;2023/2024;48073;93450;São Paulo
Hyundai;Hb20s;1.0 TGDI FLEX COMFORT AUTOMÁTICO;2023/2024;42127;93450;Rio de Janeiro
Renault;Captur;1.3 TCE FLEX INTENSE X-TRONIC;2021/2022;54165;93820;Ananindeua
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2023/2023;66535;93860;Santa Maria
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2023/2023;70000;93860;São Luis
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2023/2024;60000;93930;São José do Rio Preto
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2023/2024;53665;93930;Brasília
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2023/2023;60000;94200;Rio de Janeiro
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2023/2023;60000;94200;Rio de Janeiro
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2023/2024;40602;94210;Santa Maria
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2023/2024;40101;94210;Recife
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2023/2024;42235;94210;Maceió
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2023/2023;66172;94250;São Paulo
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2023/2023;60995;94250;Belo Horizonte
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2023/2023;68353;94250;Sorocaba
Chevrolet;Onix;1.0 TURBO FLEX PLUS LT AUTOMÁTICO;2023/2024;51402;94360;São Paulo
Chevrolet;Onix;1.0 TURBO FLEX PLUS AUTOMÁTICO;2023/2024;59686;94360;Palmas
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;2023/2024;57626;94880;Salvador
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;2023/2024;52523;94880;Ribeirão Preto
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2023/2024;53160;94880;São Paulo
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;2023/2024;52010;94880;Porto Alegre
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;2023/2024;57000;94880;São Luis
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;2023/2024;58552;94880;Sorocaba
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;2023/2024;55876;94880;Brasília
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;2023/2024;57000;94880;Salvador
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2023/2024;50253;94880;Rio de Janeiro
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;2023/2024;57626;94880;Salvador
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2023/2024;57059;94880;Canoas
Hyundai;Hb20;1.0 TGDI FLEX COMFORT PLUS AUTOMÁTICO;2023/2024;12590;94960;Goiânia
Chevrolet;Onix;1.0 TURBO FLEX LT AUTOMÁTICO;2024/2024;9241;95000;Cascavel
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;2023/2024;45807;95160;Cuiabá
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2023/2024;43284;95160;Canoas
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2023/2024;45434;95160;Recife
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2023/2024;46534;95160;Duque de Caxias
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2023/2024;49554;95160;Belo Horizonte
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2023/2024;49823;95160;Rio de Janeiro
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;2023/2024;48864;95160;Niterói
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;2023/2024;43803;95160;Niterói
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2023/2024;49483;95160;Duque de Caxias
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2023/2024;49335;95160;Osasco
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2023/2024;43460;95160;Campo Grande
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;2023/2024;41798;95160;Betim
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;2023/2024;51605;95470;Belo Horizonte
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;2023/2024;51605;95470;Contagem
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;2023/2024;59749;95470;São Paulo
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;2023/2024;50106;95470;Contagem
Chevrolet;Onix;1.0 TURBO FLEX LTZ AUTOMÁTICO;2023/2024;54351;95470;Belo Horizonte
Chevrolet;Onix;1.0 TURBO FLEX LTZ AUTOMÁTICO;2023/2024;54351;95470;Contagem
Chevrolet;Onix;1.0 TURBO FLEX LTZ AUTOMÁTICO;2023/2024;50301;95470;Uberlândia
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2023/2024;38559;95550;Belo Horizonte
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;2023/2024;33265;95550;Americana
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2023/2024;39750;95550;Rio de Janeiro
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;2023/2024;49328;95760;Santa Maria
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;2023/2024;45498;95760;Canoas
Chevrolet;Spin;1.8 PREMIER 8V FLEX 4P AUTOMÁTICO;2023/2023;51183;95970;Salvador
Chevrolet;Onix;1.0 TURBO FLEX LTZ AUTOMÁTICO;2023/2024;15036;95980;Osasco
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;2023/2024;27378;96320;Serra
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2023/2024;22310;96320;Duque de Caxias
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;2023/2024;59562;96430;Contagem
Chevrolet;Onix;1.0 TURBO FLEX LTZ AUTOMÁTICO;2023/2024;58870;96430;Rio de Janeiro
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;2023/2024;56449;96430;João Pessoa
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;2023/2024;52600;96430;Salvador
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2022/2023;65865;96440;Bauru
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2023/2023;53533;96440;Rio de Janeiro
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2022/2023;54344;96547;Rio de Janeiro
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2022/2023;73079;96586;São Paulo
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2022/2023;74416;96586;Americana
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2023/2023;72560;96586;Bauru
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2023/2023;72560;96586;Bauru
Chevrolet;Spin;1.8 PREMIER 8V FLEX 4P AUTOMÁTICO;2023/2023;40170;96650;Joinville
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2022/2023;49950;96720;João Pessoa
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;2023/2024;40305;96730;Porto Alegre
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;2023/2024;48616;96730;Belo Horizonte
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;2023/2024;48616;96730;Contagem
Chevrolet;Onix;1.0 TURBO FLEX LTZ AUTOMÁTICO;2023/2024;40598;96730;João Pessoa
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;2023/2024;45372;96730;Rio de Janeiro
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;2023/2024;47712;96730;Palmas
Fiat;Strada;1.3 FIREFLY FLEX FREEDOM CD MANUAL;2022/2023;65896;96820;Porto Alegre
Renault;Duster;1.6 16V SCE FLEX ICONIC X-TRONIC;2022/2023;74668;97070;Mogi das Cruzes
Chevrolet;Onix;1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO;2023/2024;36586;97120;João Pessoa
Renault;Duster;1.6 16V SCE FLEX INTENSE PLUS X-TRONIC;2023/2024;62585;97120;Belo Horizonte
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2023/2023;44137;97130;João Pessoa
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2023/2023;69685;97296;Canoas
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2023/2023;55371;97420;São Paulo
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2022/2023;50662;97420;Niterói
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2023/2023;55749;97420;Cascavel
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2022/2023;70982;97650;Campinas
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2022/2023;51286;97661;Recife
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2022/2023;55645;97661;Rio de Janeiro
Fiat;Pulse;1.0 TURBO 200 FLEX AUDACE CVT;2022/2023;59000;97700;Serra
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2022/2023;66479;97709;Uberlândia
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2022/2023;66479;97709;Uberlândia
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2023/2023;68532;97709;Americana
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2022/2023;60600;97709;Porto Alegre
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2022/2023;62803;97709;Santos
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2023/2023;70000;97709;Taboão da Serra
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2023/2023;65360;97709;Ribeirão Preto
Chevrolet;Tracker;1.0 TURBO FLEX LT AUTOMÁTICO;2021/2022;66859;97730;São Paulo
Chevrolet;Tracker;1.0 TURBO FLEX LT AUTOMÁTICO;2021/2022;66859;97730;São José do Rio Preto
Renault;Captur;1.3 TCE FLEX INTENSE X-TRONIC;2022/2023;58695;97750;São José
Chevrolet;Onix;1.0 TURBO FLEX LTZ AUTOMÁTICO;2023/2024;36430;97900;Salvador
Chevrolet;Tracker;1.0 TURBO FLEX AUTOMÁTICO;2022/2023;69595;98060;São José
Chevrolet;Tracker;1.0 TURBO FLEX AUTOMÁTICO;2022/2023;63760;98060;Taboão da Serra
Chevrolet;Tracker;1.0 TURBO FLEX AUTOMÁTICO;2022/2023;68095;98060;Goiânia
Chevrolet;Tracker;1.0 TURBO FLEX AUTOMÁTICO;2022/2023;68095;98060;Uberlândia
Volkswagen;Polo;1.0 170 TSI COMFORTLINE AUTOMÁTICO;2023/2024;11586;98250;Cascavel
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2024/2024;17691;98250;Belo Horizonte
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2023/2024;19924;98250;Belo Horizonte
Volkswagen;Polo;1.0 12V 170 TSI COMFORTLINE FLEX AUTOMÁTICO;2023/2024;15515;98250;São Paulo
Fiat;Pulse;1.0 TURBO 200 FLEX AUDACE CVT;2023/2023;59598;98690;Belo Horizonte
Fiat;Pulse;1.0 TURBO 200 FLEX AUDACE CVT;2023/2023;59598;98690;Contagem
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2023/2024;52333;98694;Rio de Janeiro
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2022/2023;61955;98790;João Pessoa
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2022/2023;63521;98790;Salvador
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2022/2023;63521;98790;Brasília
Chevrolet;Spin;1.8 PREMIER 8V FLEX 4P AUTOMÁTICO;2023/2023;19823;98870;Salvador
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;2023/2024;62297;98890;Curitiba
Volkswagen;Virtus;1.0 170 TSI MANUAL;2024/2024;13521;99030;Ribeirão Preto
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2022/2023;58005;99310;Rio de Janeiro
Fiat;Strada;1.3 FIREFLY FLEX FREEDOM CD MANUAL;2023/2024;71000;99520;Salvador
Fiat;Strada;1.3 FIREFLY FLEX FREEDOM CD MANUAL;2023/2024;71000;99520;Salvador
Nissan;Kicks;1.6 16V FLEXSTART SENSE XTRONIC;2023/2024;60585;99780;Joinville
Nissan;Kicks;1.6 16V FLEXSTART SENSE XTRONIC;2023/2024;65399;99780;Campinas
Renault;Duster;1.6 16V SCE FLEX INTENSE PLUS X-TRONIC;2023/2024;54636;99800;Curitiba
Renault;Duster;1.6 16V SCE FLEX INTENSE PLUS X-TRONIC;2023/2024;54636;99800;Cascavel
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2022/2023;73828;99970;Duque de Caxias
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2022/2023;71500;99970;Salvador
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2022/2023;71500;99970;Salvador
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;2023/2024;49426;99990;Natal
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2022/2023;58733;100040;Rio de Janeiro
Chevrolet;Tracker;1.0 TURBO FLEX AUTOMÁTICO;2022/2023;53454;100340;Ribeirão Preto
Chevrolet;Tracker;1.0 TURBO FLEX AUTOMÁTICO;2022/2023;53454;100340;Uberlândia
Nissan;Kicks;1.6 16V FLEXSTART SENSE XTRONIC;2023/2024;47224;100450;Uberlândia
Fiat;Strada;1.3 FIREFLY FLEX FREEDOM CD MANUAL;2023/2024;65119;100690;Porto Alegre
Renault;Duster;1.6 16V SCE FLEX INTENSE PLUS X-TRONIC;2023/2024;52000;100800;Campo Grande
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2022/2023;59739;100950;Ananindeua
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2023/2023;70700;100980;Santa Maria
Chevrolet;Tracker;1.0 TURBO FLEX LT AUTOMÁTICO;2021/2022;55437;100990;Cuiabá
Chevrolet;Tracker;1.0 TURBO FLEX LT AUTOMÁTICO;2021/2022;50317;100990;São Paulo
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2023/2023;57837;100992;Serra
Renault;Duster;1.6 16V SCE FLEX INTENSE PLUS X-TRONIC;2023/2024;49000;101110;Belém
Renault;Duster;1.6 16V SCE FLEX INTENSE PLUS X-TRONIC;2023/2024;47272;101110;Americana
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2022/2023;41425;101280;Ananindeua
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2023/2023;64178;101350;Rio de Janeiro
Fiat;Strada;1.3 FIREFLY FLEX FREEDOM CD MANUAL;2022/2023;36900;101600;Curitiba
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;2023/2024;50200;101610;Bauru
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;2023/2024;50200;101610;Porto Alegre
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2023/2023;43981;101712;Americana
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2022/2023;48273;101712;Duque de Caxias
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2022/2023;46425;101712;São Paulo
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2022/2023;40742;101712;Natal
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2022/2023;46425;101712;Taboão da Serra
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2023/2023;44914;101712;Brasília
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2023/2023;48720;101712;Rio de Janeiro
Chevrolet;Tracker;1.0 TURBO FLEX LT AUTOMÁTICO;2021/2022;42795;101800;Santo André
Chevrolet;Tracker;1.0 TURBO FLEX LT AUTOMÁTICO;2021/2022;42795;101800;Bauru
Chevrolet;Tracker;1.0 TURBO FLEX LT AUTOMÁTICO;2021/2022;44857;101800;Cuiabá
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;2023/2023;70055;101840;Porto Alegre
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;2023/2023;69495;101900;Bauru
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;2023/2024;43411;101920;Recife
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2022/2023;52030;102110;Santos
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2022/2023;52030;102110;São Paulo
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2022/2023;52030;102110;Mogi das Cruzes
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2022/2023;60000;102110;Rio de Janeiro
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2023/2024;59566;102140;Ribeirão Preto
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2022/2023;66150;102160;Osasco
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2022/2023;62961;102160;São Paulo
Fiat;Strada;1.3 FIREFLY FLEX FREEDOM CD MANUAL;2022/2023;22949;102620;Curitiba
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;2023/2024;53890;102640;Goiânia
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;2023/2024;58589;102640;Brasília
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;2023/2024;50300;102640;Campo Grande
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;2023/2024;52746;102640;Palmas
Chevrolet;Tracker;1.0 TURBO FLEX LT AUTOMÁTICO;2021/2022;39226;102820;Cuiabá
Volkswagen;Virtus;1.0 170 TSI AUTOMÁTICO;2023/2024;37899;102870;Belo Horizonte
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;2023/2024;45586;102950;São José
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;2023/2024;44250;102950;Contagem
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;2023/2024;42000;102950;Ananindeua
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;2023/2024;48000;102950;Salvador
Nissan;Kicks;1.6 16V FLEXSTART ACTIVE XTRONIC;2023/2024;44902;102950;Betim
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2023/2024;41623;103200;Niterói
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2023/2024;71856;103390;Mogi das Cruzes
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;2022/2022;73725;103430;Porto Alegre
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;2022/2022;72985;103430;Porto Alegre
Nissan;Kicks;1.6 16V FLEXSTART SENSE XTRONIC;2023/2024;51927;103560;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;2022/2022;70000;103590;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;2022/2022;65000;103590;Santo André
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;2022/2022;65000;103590;São Paulo
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;2022/2022;70000;103590;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;2022/2022;73243;103810;São José do Rio Preto
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;2022/2022;73243;103810;São Paulo
Nissan;Kicks;1.6 16V FLEXSTART SENSE XTRONIC;2023/2024;47415;103880;Belém
Nissan;Kicks;1.6 16V FLEXSTART SENSE XTRONIC;2023/2024;47415;103880;Ananindeua
Chevrolet;Spin;1.8 PREMIER 8V FLEX 4P AUTOMÁTICO;2023/2024;71000;104020;Campo Grande
Nissan;Kicks;1.6 16V FLEXSTART SENSE XTRONIC;2023/2024;36809;104300;João Pessoa
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2023/2024;70903;104470;Curitiba
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2023/2024;70025;104470;Curitiba
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2023/2024;73964;104470;Brasília
Fiat;Strada;1.3 FIREFLY FLEX FREEDOM CD MANUAL;2023/2024;58962;104510;Palmas
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2022/2023;56412;104540;Bauru
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2022/2023;56412;104540;Santo André
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2022/2023;56412;104540;Osasco
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2023/2024;64593;104610;Campinas
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;2022/2022;65000;104640;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;2022/2022;65000;104640;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;2022/2022;65444;104640;Duque de Caxias
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;2022/2022;65000;104640;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;2023/2023;70501;104870;São Paulo
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2023/2024;50152;104990;Natal
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2023/2024;69120;105100;Bauru
Nissan;Kicks;1.6 16V FLEXSTART SENSE XTRONIC;2023/2024;29387;105140;João Pessoa
Volkswagen;T-cross;1.0 200 TSI TOTAL FLEX AUTOMÁTICO;2022/2023;58367;105200;Porto Alegre
Chevrolet;Spin;1.8 PREMIER 8V FLEX 4P AUTOMÁTICO;2023/2024;66659;105240;Joinville
Chevrolet;Spin;1.8 PREMIER 8V FLEX 4P AUTOMÁTICO;2023/2024;69102;105240;Belém
Chevrolet;Montana;1.2 TURBO FLEX LT MANUAL;2023/2024;61486;105380;Taboão da Serra
Chevrolet;Montana;1.2 TURBO FLEX LT MANUAL;2023/2024;61486;105380;São Paulo
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;2022/2023;69917;105480;São Paulo
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;2022/2023;69917;105480;Santo André
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;2022/2023;63997;105480;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;2022/2023;63997;105480;Salvador
Jeep;Renegade;1.3 T270 TURBO FLEX LONGITUDE AT6;2022/2023;69917;105480;Osasco
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2023/2024;71848;105530;Brasília
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2023/2023;56360;105590;Osasco
Volkswagen;Nivus;1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO;2023/2023;56360;105590;Sorocaba
